Player ID,FullName,Primary Position,Secondary Position,Team,Age
7c20ef25-38ae-4d33-95af-a437eb3e00fa,Thomas Diaz,RP,2B,Seattle Storm 2,28
0008d47d-c87a-4a78-a59d-129e4141b12a,Thomas Parker,RP,SP,Seattle Storm 2,35
5038a9f9-38b5-43b3-93db-4a162d4491df,Brandon Lopez,C,2B,Seattle Storm 2,36
b5cf544c-271d-42c5-8ac9-abba39991634,William Hayes,1B,LF,Seattle Storm 2,32
94e2e120-6908-4897-b46a-14ae7fb6293f,James Carter,2B,RP,Seattle Storm 2,31
2817ecae-283f-4f6f-86b3-0f38197d7844,Mark Reed,3B,1B,Seattle Storm 2,19
9a027aa9-47a9-4b3f-88c1-a9af3dac0867,Tyler Johnson,SS,RF,Seattle Storm 2,22
15b4266c-3c92-4fc3-82ff-f59f0bfcafe3,Jordan Walker,LF,3B,Seattle Storm 2,27
c4cbff0e-cc48-434d-bdf3-c25a85fab3d5,Thomas Lopez,CF,C,Seattle Storm 2,31
8bdc1654-fedc-4a89-b072-119f0fef4cb2,Thomas Adams,RF,2B,Seattle Storm 2,29
fafb9534-e019-459d-9b37-2e0ef17bee4d,Ryan Carter,DH,CF,Seattle Storm 2,28
c5442353-2d83-47a2-9f33-f3b18c77c12f,John Baker,C,LF,Seattle Storm 2,30
5d974a85-04b1-498d-abaf-918e99254d3d,Matthew Foster,1B,3B,Seattle Storm 2,28
19f08b57-85cd-49bd-922f-52e9d495ef83,David Nelson,2B,RF,Seattle Storm 2,30
bfab2f48-2c50-4460-a9c5-6f47a64fa414,John Foster,3B,RF,Seattle Storm 2,37
acd6af93-abdf-4f18-b116-4b40065042ea,Robert Parker,SS,SP,Seattle Storm 2,37
abd733df-b1a0-4b5b-9da1-eec4d90a5f2e,Michael Nelson,LF,SS,Seattle Storm 2,32
5a2f2c81-1435-43de-89cd-ffcddd3eeae9,Thomas Reed,CF,2B,Seattle Storm 2,38
61c29f96-daa8-48d6-ae34-219c927ee87f,Brandon Johnson,RF,RP,Seattle Storm 2,28
71436232-b99f-4df3-98c5-ec85cb785c48,Michael Nelson,DH,RP,Seattle Storm 2,33
059d0e7f-17a5-44a6-b1ad-f71a6605ebac,James Carter,SP,CF,Seattle Storm 2,31
549b1c38-dc72-4baf-a8de-d2ea8df4383d,Ryan Turner,RP,1B,Seattle Storm 2,33
46e862d7-714a-40b8-a41b-56ee1230b5b9,Jordan Johnson,C,CF,Seattle Storm 2,21
8f135b1e-70ab-4fc4-92b9-51805fc1b284,Thomas Garcia,1B,SS,Seattle Storm 2,37
40156dd9-7a9b-4505-a858-dc5d5d4b2a42,William Parker,2B,3B,Seattle Storm 2,27
0ac7f33d-175e-400b-ae16-832af4fae482,Andrew Parker,3B,1B,Seattle Storm 2,31
6273e2e1-6514-49e1-ae9f-70becec3e104,James Edwards,SS,CF,Seattle Storm 2,34
24c92909-666b-48f5-899c-508fef3e7d1c,Nicholas Diaz,LF,3B,Seattle Storm 2,27
206657d3-bc55-4036-ae83-ac068962a6e3,Joseph Turner,CF,SP,Seattle Storm 2,19
77bc256a-4f6c-44e5-b1cf-f56cf35d4652,John Edwards,SP,1B,Philadelphia Knights 2,24
f8b26053-eb99-4d9b-829a-797b0a9ef05d,Anthony Owens,SP,RF,Philadelphia Knights 2,37
e573e989-2d90-41a5-82ea-5b30128bce7a,Joseph Diaz,SP,LF,Philadelphia Knights 2,30
129884a6-00af-44da-a0e2-ea2570549fb8,John Walker,SP,2B,Philadelphia Knights 2,26
b268b073-870d-49b4-b4c4-e3e310ccbfaf,Thomas King,SP,C,Philadelphia Knights 2,24
9d827a31-6b1a-4e51-9519-00845ded43ec,Jordan Baker,RP,CF,Philadelphia Knights 2,28
edf6cc84-8563-46ff-91a8-dc0bf689f131,Thomas Irving,RP,SP,Philadelphia Knights 2,33
69e8f874-3608-40cb-9060-c51b55ab73db,John Carter,RP,RF,Philadelphia Knights 2,28
0089bc34-8c72-4892-8cb4-3ea565daf1e0,Daniel Hayes,RP,DH,Philadelphia Knights 2,38
cc52128f-468b-498a-a6cb-0f691d918fb3,Mark Adams,RP,SP,Philadelphia Knights 2,36
d2c78c6e-4a2a-464f-a8ce-1376a0add060,James Edwards,RP,3B,Philadelphia Knights 2,35
8722b77e-dbac-48e3-b486-f151a00a7e8c,Andrew Adams,RP,CF,Philadelphia Knights 2,34
a9e6fd3e-e323-454d-b9af-393a28755a9d,Jordan Walker,RP,C,Philadelphia Knights 2,34
a6ef7797-4bad-46d9-ba9e-00a31447d503,Tyler Morris,C,1B,Philadelphia Knights 2,19
08fad0ce-dc10-4f12-9e01-a8cdb1d0280a,Andrew Nelson,1B,RP,Philadelphia Knights 2,20
655e23ee-5c16-4da8-bfec-c2b89a4b7832,Nicholas Walker,2B,SP,Philadelphia Knights 2,22
7995a7b0-9cfe-47e6-bfea-981499e2bce9,Thomas Carter,3B,1B,Philadelphia Knights 2,33
68b54203-98c8-4b76-8284-620ceb04b47d,Michael Foster,SS,SP,Philadelphia Knights 2,25
717c90a7-58c6-4919-a277-fc45110717d6,Andrew Edwards,LF,2B,Philadelphia Knights 2,33
f1b4c769-facc-4e87-80a9-74e8f1964c93,Nicholas Reed,CF,SP,Philadelphia Knights 2,25
15a81f2d-2215-4866-b513-b9a6c025f8f8,Ryan Diaz,RF,SP,Philadelphia Knights 2,20
3ce3e212-cce9-4cf7-991d-8765a6245d3e,John Walker,DH,CF,Philadelphia Knights 2,35
cf7e7898-8bd9-4fff-ab56-0e1f2bf49ed8,Joseph Reed,C,SS,Philadelphia Knights 2,37
88a6d219-fdfb-4066-9af7-181dda48857f,Robert Reed,1B,2B,Philadelphia Knights 2,19
043e13cf-f585-42ea-98a4-3118f1e118c1,Thomas Carter,2B,LF,Philadelphia Knights 2,29
c3990327-f82a-4abc-a60a-e922420df0b8,Brandon Walker,3B,RF,Philadelphia Knights 2,31
b37fa1fc-232b-43e4-9d12-f9f74a0536ff,Michael Owens,SS,1B,Philadelphia Knights 2,31
40995224-6138-4626-b055-6ddbce04b951,Thomas Hayes,LF,2B,Philadelphia Knights 2,35
3eefb373-d415-4af5-9e75-15bf379b1b87,Tyler Lopez,CF,3B,Philadelphia Knights 2,30
5d66b4b8-cb48-4d2b-9912-557a50ab0000,Michael Reed,RF,1B,Philadelphia Knights 2,27
5d260430-c90f-47ce-aba8-11107c04ae00,Matthew Garcia,DH,SS,Philadelphia Knights 2,25
cf1ad0a4-c47b-46a9-a4ff-cc1590f4fb0e,Jordan Turner,SP,2B,Philadelphia Knights 2,35
b2ccc264-38f5-4e36-b68b-55648b7cb1ba,Robert Edwards,RP,3B,Philadelphia Knights 2,32
04b496d4-eb6e-4aeb-8446-daae4f1dc17f,Thomas Garcia,C,LF,Philadelphia Knights 2,33
7cf75e27-4f63-4f40-99be-6e5af3cc5328,Mark Diaz,1B,SP,Philadelphia Knights 2,26
6235cb5f-c5d2-4999-bfb8-ca77d0d5877f,Tyler Adams,2B,LF,Philadelphia Knights 2,37
416a81f1-7a09-400a-a944-89ff04db9445,Andrew King,3B,C,Philadelphia Knights 2,30
fc67d599-5b57-4139-aac8-fca279464ff6,Daniel King,SS,SP,Philadelphia Knights 2,29
853f9b95-0694-4f80-a9af-d0dd6599f364,Samuel Adams,LF,C,Philadelphia Knights 2,29
5bf0ac09-10ee-4f16-a82f-2e2dad01a661,Mark Garcia,CF,DH,Philadelphia Knights 2,24
6442a328-2e79-443e-b550-df0611e9c2db,Matthew Garcia,SP,LF,Atlanta Captains 2,22
802fc100-08d2-4e9f-8260-1de6f13ba7ab,James Lopez,SP,SS,Atlanta Captains 2,29
8c42a651-9854-46e6-81b6-8910f7eab667,John Morris,SP,C,Atlanta Captains 2,38
44d3568d-1854-495b-8450-d32a57009531,Jordan Parker,SP,LF,Atlanta Captains 2,28
da3f26c4-9fa0-4e53-ac2c-295d48822f12,Jordan Johnson,SP,RF,Atlanta Captains 2,26
fb1b71c6-8182-4c6e-af22-17509194bfe5,Tyler Nelson,RP,SS,Atlanta Captains 2,30
3ea12b60-9d38-4ce9-8391-2e4da7ac24e8,Joseph Reed,RP,CF,Atlanta Captains 2,26
aff79e6e-b2c7-43a5-95b8-f74e36b290b0,Joseph Turner,RP,1B,Atlanta Captains 2,24
abce40d8-666a-44b1-9663-88a37e82d4f9,Daniel Lopez,RP,DH,Atlanta Captains 2,28
de524fbc-3692-4123-8021-8428d0434629,Anthony Edwards,RP,DH,Atlanta Captains 2,19
4ca2c200-b1cb-45a5-9e7b-0f917950c819,Robert Lopez,RP,SS,Atlanta Captains 2,34
a01529d0-f164-4e78-894d-5da706759864,Matthew Sanchez,RP,LF,Atlanta Captains 2,23
c4ed5b4c-c8f7-428a-97d5-346de8aa9350,Daniel Lopez,RP,CF,Atlanta Captains 2,20
64a24f7f-d880-432e-b82d-40b4ad0aa144,Mark Hayes,C,LF,Atlanta Captains 2,35
f8361787-1b8b-42f2-9d1b-175661019eef,Jordan Turner,1B,SP,Atlanta Captains 2,23
df628161-d95b-430d-b663-09d7002f6179,Brandon Baker,2B,3B,Atlanta Captains 2,22
294a134b-d298-4a5d-b133-6a165a2279e8,Matthew Parker,3B,CF,Atlanta Captains 2,26
71d5bf40-d38c-48e9-9b31-945b97de22b6,Brandon Carter,SS,RP,Atlanta Captains 2,32
9225860c-3cfd-42cc-9a18-fca5c2b05056,Mark Nelson,LF,2B,Atlanta Captains 2,23
28dc9966-ae42-4fdb-ba9f-2e56385755d9,Michael Morris,CF,1B,Atlanta Captains 2,27
00421bfb-5f59-422e-b6ae-5b9cbd3201fc,William Johnson,RF,RP,Atlanta Captains 2,33
39eb1822-affc-4f6a-b949-7a767b565668,David Baker,DH,CF,Atlanta Captains 2,20
6505c614-d594-4095-894d-3c687d107003,Robert Adams,C,CF,Atlanta Captains 2,30
56a17888-6416-4c3d-8c35-84f24e7cba0a,Thomas Nelson,1B,2B,Atlanta Captains 2,20
f2eb61d5-d7cd-4638-b97c-e2a3bca44383,Thomas Foster,2B,SS,Atlanta Captains 2,33
1b1d7b87-d4fb-4076-b524-c5797ede9c9b,Thomas Edwards,3B,SS,Atlanta Captains 2,25
42cb595a-d25b-4691-bb73-034ccf9b1ac4,Mark Turner,SS,CF,Atlanta Captains 2,37
6e373e83-cd4a-4491-9ddd-90e05e6de1ea,Robert Edwards,LF,RF,Atlanta Captains 2,25
f3cb32de-bf63-404b-ad52-64965bd2f49a,Tyler Irving,CF,RP,Atlanta Captains 2,26
8c386526-c4a4-4c8c-81ef-9cd616479251,Robert Johnson,RF,SP,Atlanta Captains 2,27
c1463412-9811-4ec4-9b7e-e4a5d37e3fce,Robert Johnson,DH,2B,Atlanta Captains 2,35
7ab005ad-c071-412e-803f-9123135e209a,Mark Hayes,SP,3B,Atlanta Captains 2,36
281d21ad-23cb-4c6d-a349-cd0e145c9af2,Anthony Diaz,RP,DH,Atlanta Captains 2,36
49835cad-2425-4e75-95e9-67de31622ae2,Joseph Irving,C,1B,Atlanta Captains 2,38
3dc7385a-2490-4677-9a24-d7fad3ed92ac,Michael Nelson,1B,2B,Atlanta Captains 2,26
37ad3a5b-0ef1-4e2a-a85d-23cf965f680e,Mark Parker,2B,RP,Atlanta Captains 2,37
19ec438f-4a2d-4ed1-8638-a4bb227cfc32,Thomas Edwards,3B,DH,Atlanta Captains 2,38
a654d001-c86b-4a9e-b220-3f0ed5b0e840,Joshua Parker,SS,RP,Atlanta Captains 2,37
f1391dc5-1822-48fb-afed-5564463d1b9e,Daniel Turner,LF,RF,Atlanta Captains 2,37
e5b189d4-6685-48fa-bedc-e076f8b4d278,Samuel Johnson,CF,DH,Atlanta Captains 2,23
5e0dfc1f-cd10-477d-a1c5-7526aaf1f78e,Mark Morris,SP,3B,San Diego Falcons 2,37
a09c9f15-7e4e-4d12-a2c2-fd1002730630,Joseph Parker,SP,C,San Diego Falcons 2,26
f512c348-9f6b-4fdd-9d9d-26fd264e6169,Thomas Walker,SP,2B,San Diego Falcons 2,28
9dbc9089-cfb0-4eea-89c5-bede8abf8656,David King,SP,DH,San Diego Falcons 2,25
483fc281-b691-4121-8ea1-02cccc634ecc,Anthony Garcia,SP,SS,San Diego Falcons 2,25
78442d94-38bd-48f8-b35f-75935d009bc2,Mark Hayes,RP,1B,San Diego Falcons 2,34
9b80f9f0-ca1f-40b6-932b-a53d1f2836dd,William Turner,RP,SS,San Diego Falcons 2,27
8436bf44-4ce2-4420-a879-9329950c1371,Nicholas Carter,RP,C,San Diego Falcons 2,33
3fa09c8d-2101-468d-8f1c-dfc85c055339,Jordan Walker,RP,RF,San Diego Falcons 2,37
75dbb5c5-2c7e-424d-8745-a349a259966c,Daniel Walker,RP,LF,San Diego Falcons 2,31
056eb949-349f-4434-a370-2410f2d936f0,William Hayes,RP,CF,San Diego Falcons 2,33
00a6c805-8524-427d-8f38-178ae6276c07,Mark Johnson,RP,CF,San Diego Falcons 2,36
88c25168-d72e-465e-b108-bafe9f79e171,John Foster,RP,SS,San Diego Falcons 2,32
6d1dc702-1220-48d9-a544-7fbbc57eb46a,James Hayes,C,RF,San Diego Falcons 2,23
e625123a-277b-4464-aad3-2fd63823aab1,Daniel Morris,1B,RF,San Diego Falcons 2,26
276fd417-4b90-4418-89bb-3818b7e3b8b3,David Morris,2B,RF,San Diego Falcons 2,23
81fd4164-fa5b-45ad-b61b-3f722472e6de,Samuel Johnson,3B,CF,San Diego Falcons 2,25
1b09d60b-5355-49b8-a1b6-5d3cad12f2ba,Ryan Turner,SS,RP,San Diego Falcons 2,29
157c773d-f7e1-45f3-b132-5d04551a84a9,Nicholas Reed,LF,1B,San Diego Falcons 2,23
86fbbd74-204a-4eb8-b800-564e78638721,Nicholas Johnson,CF,1B,San Diego Falcons 2,34
42c84421-46bd-49be-a00f-1f140b2eec0f,Joseph Lopez,RF,3B,San Diego Falcons 2,29
3ccce693-830a-4ee1-b0d7-b782a44feed7,Ryan Garcia,DH,RF,San Diego Falcons 2,29
560c1731-cf54-43c6-a9f0-9bafe30cd01c,Joseph King,C,CF,San Diego Falcons 2,34
35969fea-9549-4a75-8d97-9f8d0dde202c,Joseph Diaz,1B,SS,San Diego Falcons 2,31
1db72252-a609-4af3-991e-da903718cedf,Nicholas Hayes,2B,DH,San Diego Falcons 2,20
6fdc6516-63b9-4141-95b3-35865c271c22,Jordan Garcia,3B,1B,San Diego Falcons 2,22
0cf4dc08-5ac2-45bd-b4fc-be704e4c1444,Joseph Sanchez,SS,RP,San Diego Falcons 2,23
6f3137ba-e881-4576-ab35-0138ad7051a6,David Irving,LF,SS,San Diego Falcons 2,37
aab935ca-fd70-4e9e-8864-8783c6aa9ac5,Daniel Turner,CF,C,San Diego Falcons 2,33
51f7258b-14a5-4efd-9187-3cc5330e5c9f,David Baker,RF,SS,San Diego Falcons 2,31
49c7b755-b390-452d-a1fe-4c8e68c83541,Nicholas Adams,DH,RP,San Diego Falcons 2,23
9f395c2a-b7a5-4a3f-832b-ea22f0478d38,Thomas Carter,SP,2B,San Diego Falcons 2,31
810853e4-ac1e-4d17-aea2-2338ad5d4f7d,Matthew King,RP,SS,San Diego Falcons 2,26
13dbfd92-cfaa-4a08-aebf-04d86aac4f2c,Nicholas Carter,C,SP,San Diego Falcons 2,19
a2680986-aa7c-415f-82fb-4543338c8960,Daniel Diaz,1B,2B,San Diego Falcons 2,36
9325a26b-a665-4633-88a8-8be4d2241081,Daniel King,2B,3B,San Diego Falcons 2,37
ab336a97-5bde-47b8-bb45-f19bbd130ef6,John Lopez,3B,SS,San Diego Falcons 2,26
1e6c3a6c-86b7-409f-9531-f33a866d8bb5,John Morris,SS,3B,San Diego Falcons 2,33
594d5270-071d-4bea-8d7a-719d6855ff42,Jordan Baker,LF,2B,San Diego Falcons 2,37
3540d33c-cbd3-4c84-9796-d94b6af31864,Joseph Turner,CF,DH,San Diego Falcons 2,23
ba6eb0a8-3a8c-4556-a36c-d4a5aa2630a7,Joshua Foster,SP,RF,Tampa Pilots 2,34
8092a746-6e64-4078-b155-a93949ab89de,Samuel Baker,SP,1B,Tampa Pilots 2,24
1f0b5c77-456d-4f71-9af0-0c1f7a756422,Robert Baker,SP,2B,Tampa Pilots 2,20
2276d576-d697-47a7-a032-804b0e2289cc,Jordan Morris,SP,2B,Tampa Pilots 2,24
ca33bf6c-2a20-4b0e-9589-39c4621de05c,Nicholas Adams,SP,1B,Tampa Pilots 2,34
ed5424ef-2269-41c9-8512-2a51edf3bf6a,Nicholas Reed,RP,LF,Tampa Pilots 2,35
ceed5784-0ad1-4a2a-9d91-cf17de93c601,Michael Owens,RP,SS,Tampa Pilots 2,32
901962b0-2f25-4b54-af8f-5e51eff2c0e3,Tyler Sanchez,RP,RF,Tampa Pilots 2,28
467e6ca7-dccb-4d10-a92f-8b806e62542e,Daniel Walker,RP,2B,Tampa Pilots 2,21
66a50da0-1a41-48bf-b2dc-1a10aade1f5e,Nicholas Johnson,RP,SP,Tampa Pilots 2,19
96fd0d78-d4a7-461b-910b-d9d2d6becc6b,Daniel Baker,RP,2B,Tampa Pilots 2,19
dc2b746c-e821-4499-8538-c9cf7b53d0d4,Thomas Foster,RP,DH,Tampa Pilots 2,25
e4125a45-29ad-4115-8e8d-92058c32aad4,Brandon Adams,RP,1B,Tampa Pilots 2,24
5f3ae01b-05db-46fc-b34d-c16dbbe4a152,Tyler Walker,C,LF,Tampa Pilots 2,35
a37cd562-0a81-4cba-9b31-3b7028fe2731,Nicholas Turner,1B,RF,Tampa Pilots 2,24
180adec2-344d-4372-b48f-05d4c6442e6f,Andrew Johnson,2B,LF,Tampa Pilots 2,23
eaefe757-c24c-4c3a-b723-f806cdd7538a,Thomas Parker,3B,RF,Tampa Pilots 2,37
7d77dcf1-3d3e-4910-b835-fa5ce6b577e5,Daniel Baker,SS,CF,Tampa Pilots 2,24
9e51ef06-7bd2-45d8-8a25-cb7475aae30a,John Baker,LF,3B,Tampa Pilots 2,32
2ccb30bb-11c5-435d-900c-23eaa581db42,Mark King,CF,SS,Tampa Pilots 2,36
75d5b46c-89e7-4ace-a271-b0c60f74390a,Jordan Diaz,RF,SP,Tampa Pilots 2,35
d5f8eb40-bde0-41b6-a926-d7dba169a0c6,Ryan Irving,DH,CF,Tampa Pilots 2,27
326cfba7-03e2-4c9b-b0a4-275e0126069e,Anthony Hayes,C,SS,Tampa Pilots 2,35
2495d262-eb18-4680-ae5d-a61c829acb3c,Brandon Owens,1B,LF,Tampa Pilots 2,38
39c5f071-16c1-4797-9102-a0297f027c31,Mark Adams,2B,RF,Tampa Pilots 2,31
cc511298-43fc-48cf-af1e-e39849465a73,Joshua Sanchez,3B,RP,Tampa Pilots 2,34
518d2d62-b0df-4fac-9ffc-40fde499c101,Matthew Sanchez,SS,1B,Tampa Pilots 2,33
5057c276-64b3-49c1-83af-17b225797c3b,Andrew Owens,LF,2B,Tampa Pilots 2,23
9f1272af-0e73-4be9-ab40-23cc741575a8,Matthew Parker,CF,3B,Tampa Pilots 2,27
496fe192-9780-4629-b4d7-8a648dc0a397,Andrew Nelson,RF,SS,Tampa Pilots 2,37
91fe9093-3e0c-495a-944f-8020c8408e7e,Robert Diaz,DH,SS,Tampa Pilots 2,19
6221b6da-b92e-4d0a-85fe-90da1412d0c4,Joshua Nelson,SP,SS,Tampa Pilots 2,26
ba586ae3-da9e-49ae-ad87-e17919bdfa9c,Joshua Hayes,RP,C,Tampa Pilots 2,30
45eff873-110d-40c8-85fb-d5a76922ba21,Brandon Reed,C,3B,Tampa Pilots 2,19
6211db6f-1d1b-4720-b21d-c5518ce3ea29,William Adams,1B,SS,Tampa Pilots 2,36
fd98bf74-dffe-4327-af92-56bea142f900,William Turner,2B,SP,Tampa Pilots 2,34
3bc00654-4995-41c5-ad07-810e15f7a472,Michael Carter,3B,SS,Tampa Pilots 2,21
6866fd08-bf0f-4c8b-b83e-ebe74e88cad2,Thomas Walker,SS,3B,Tampa Pilots 2,37
466a1fe8-d5c4-4b0f-97de-b75273868d0c,Anthony Nelson,LF,SS,Tampa Pilots 2,28
6c0b6dec-3a96-4380-b268-9c7fa2d3cea3,Matthew Turner,CF,C,Tampa Pilots 2,35
36bd4331-7a98-4b9a-bb28-6142a62b794e,Daniel Reed,SP,C,Cleveland Sharks 2,24
285c571e-d00d-464d-b74f-b32292d88ea8,Andrew Nelson,SP,3B,Cleveland Sharks 2,32
1164a552-098f-4f2c-8610-7c8f6b0ea499,Mark Foster,SP,2B,Cleveland Sharks 2,30
c9ed01f3-06b3-4fa8-93fb-00af6efb10c3,Thomas Morris,SP,RF,Cleveland Sharks 2,23
4d0b7894-78c7-451b-8491-bf8e8e6dce53,Thomas Morris,SP,DH,Cleveland Sharks 2,29
d7917ca9-c595-4735-8516-b42da33bb914,Thomas Garcia,RP,SP,Cleveland Sharks 2,32
d53cabfd-0e8b-4b8d-839d-c7b20de35ab6,James Diaz,RP,C,Cleveland Sharks 2,22
f4359ae4-cb6a-4f02-9f9c-f437295005c4,Joseph Owens,RP,LF,Cleveland Sharks 2,25
edde45e6-b4af-433f-93ff-cc9b53ae5741,Samuel Johnson,RP,SS,Cleveland Sharks 2,26
f15911c4-8a1b-4d80-92ee-230c6b4949de,Tyler Lopez,RP,1B,Cleveland Sharks 2,29
2011aae6-1b70-4f1c-a553-21f55bd588f7,Tyler Nelson,RP,LF,Cleveland Sharks 2,20
56d49cdb-e1db-4786-9c95-5a3d34cafbde,Nicholas Owens,RP,LF,Cleveland Sharks 2,37
fa71ade0-e399-4668-b558-f43d51aac80a,Samuel Foster,RP,C,Cleveland Sharks 2,36
eac559c0-f8a4-4171-81d7-0600c0450c44,John King,C,LF,Cleveland Sharks 2,20
a0c1007d-00f6-43b7-a547-592d17671665,Tyler Hayes,1B,3B,Cleveland Sharks 2,28
f49eac90-8e85-4074-9f3c-70b22b1f78a5,Andrew Carter,2B,SS,Cleveland Sharks 2,35
f995ebc9-ab63-4ce0-88ff-81921d8c93e0,Ryan Sanchez,3B,RF,Cleveland Sharks 2,36
f5cfdc69-06be-4cfe-842c-6286976ef1c4,Michael Garcia,SS,3B,Cleveland Sharks 2,35
e9fdd3c1-2af7-4073-a87a-811664d1a7cc,Matthew Garcia,LF,DH,Cleveland Sharks 2,32
92c698f3-b406-4c6a-af24-72bbb5095c33,Nicholas Turner,CF,RP,Cleveland Sharks 2,25
cf4c309a-1940-41e6-a3c1-c0ecd6b9c420,Andrew Carter,RF,2B,Cleveland Sharks 2,19
27956303-3c70-4806-8fbd-b130ace95870,Joshua Owens,DH,2B,Cleveland Sharks 2,27
6cb7b261-b7ff-485b-b991-7bb516052e90,James Hayes,C,CF,Cleveland Sharks 2,27
b77afc65-1f10-4578-9458-2606df7d2ba9,Thomas Nelson,1B,SP,Cleveland Sharks 2,32
4e901f52-25ae-40bb-8f94-f711f6d45cf9,Joseph Owens,2B,SS,Cleveland Sharks 2,37
adbbcfec-74e8-4917-9e78-34b3ac8b83bf,Robert Nelson,3B,DH,Cleveland Sharks 2,32
a8b8f0db-25a6-4d73-9ac0-b42a79904d2a,Jordan Foster,SS,LF,Cleveland Sharks 2,34
6364d293-e944-4e06-8dec-725f031c88bc,Tyler Parker,LF,3B,Cleveland Sharks 2,37
7ba4a737-53e7-4919-93d8-d59611dacaab,Matthew Turner,CF,SP,Cleveland Sharks 2,29
34271a47-fee1-4d7d-a54d-9c48364b15b3,Jordan Garcia,RF,1B,Cleveland Sharks 2,19
b6c529b9-1973-4b83-81e7-dd9b7e460579,Mark Edwards,DH,SP,Cleveland Sharks 2,35
6becbd67-c437-4052-b27b-912d9c991e29,Nicholas Turner,SP,SS,Cleveland Sharks 2,34
1dfa3f50-dcd9-49a7-a417-e5278c34b3a2,Daniel Baker,RP,3B,Cleveland Sharks 2,19
e0655c0b-fde9-464b-bb89-92b6a6c8fc64,Mark Adams,C,2B,Cleveland Sharks 2,38
a2bd419b-2290-4fa6-a40c-7b464be0cfc2,Thomas King,1B,2B,Cleveland Sharks 2,27
cb1e6c67-986c-4b7e-9330-823a94220427,Joseph King,2B,RF,Cleveland Sharks 2,24
628f823f-e05f-41e3-8fdd-dee6dccc8c8d,James Nelson,3B,RP,Cleveland Sharks 2,27
b2fd5af5-52b6-47df-a9fc-f5dfa117c998,Brandon Hayes,SS,DH,Cleveland Sharks 2,38
4d281a3e-d382-401d-9207-ddcebc30f0c7,Mark Garcia,LF,3B,Cleveland Sharks 2,36
3d513c95-e54c-402b-b5f6-50eda4c6c9ff,Tyler Turner,CF,RP,Cleveland Sharks 2,38
8170cd07-78ce-4f9c-9147-cf40944c47ac,Tyler Morris,SP,3B,Detroit Bears 2,33
644d6eb2-6685-4325-832b-f15daa57b11f,Thomas Foster,SP,3B,Detroit Bears 2,28
dcd44270-0f09-44f3-ad6a-5f17ff82817e,Ryan Sanchez,SP,1B,Detroit Bears 2,27
63513877-f5d1-4f0a-80ac-8a13b9d7d04e,Michael Owens,SP,CF,Detroit Bears 2,20
0555f72e-ad5f-4cad-bea6-8f7fc3a0f4fd,Andrew Lopez,SP,RF,Detroit Bears 2,21
e5874998-b121-47a6-965c-090c8b5ada68,Samuel Adams,RP,SP,Detroit Bears 2,20
0abf2cda-ab90-49c2-a6f3-edf8fe680e14,Thomas Hayes,RP,SS,Detroit Bears 2,23
ce0358fd-91f0-47ed-bb60-3929e02a540b,Ryan Garcia,RP,1B,Detroit Bears 2,27
a04acc58-6e37-4579-a4e2-f283d2d26735,Andrew Diaz,RP,CF,Detroit Bears 2,32
9f2f2434-ad38-41bb-925e-5ca2083141f6,Michael Sanchez,RP,SP,Detroit Bears 2,34
477dcf28-ec1d-43a5-a45c-308e28130518,Joseph King,RP,RF,Detroit Bears 2,38
30042604-8655-465f-b9ef-a694f8f7b9e5,William Garcia,RP,DH,Detroit Bears 2,36
a4f6de2d-9466-416b-9c33-d6ebb697c4b7,Andrew Edwards,RP,2B,Detroit Bears 2,24
60fe4880-6422-4d16-a7a9-2a0ee86f9eb5,Michael Reed,C,RP,Detroit Bears 2,34
05ab633b-001f-4a18-aff6-27e646231725,Ryan Foster,1B,SS,Detroit Bears 2,38
c35776ee-4a16-475c-ae2d-e75e05d41522,Brandon Baker,2B,DH,Detroit Bears 2,26
5d7a1fa2-00b0-446a-94b3-1be41a6176be,Ryan Parker,3B,DH,Detroit Bears 2,19
d590566e-f038-49b8-9c61-ffb547fe635f,Robert Adams,SS,RP,Detroit Bears 2,34
269c0979-63da-445d-8485-04948ab94abe,Andrew Adams,LF,DH,Detroit Bears 2,28
7fa95b3e-d7da-4dec-b080-8189c03b6c21,David Turner,CF,SP,Detroit Bears 2,19
23c5b3c7-899f-492e-b1a0-17a9341385c4,Mark Lopez,RF,CF,Detroit Bears 2,28
7cccdceb-9e48-4706-adc0-f79933614d3e,John Sanchez,DH,2B,Detroit Bears 2,35
fa65bdcb-9b6d-47f0-a8fb-cce1d8c0bb19,Michael Reed,C,RP,Detroit Bears 2,36
4e40b7d5-209f-4bae-b108-11865f4f2533,Anthony Turner,1B,SP,Detroit Bears 2,24
ac7befe8-6690-4671-bf19-0bbaa93dfe99,Nicholas Hayes,2B,3B,Detroit Bears 2,28
25787a81-d239-4590-bfd5-34830594470b,Anthony Parker,3B,DH,Detroit Bears 2,31
5ed19c91-28f3-441f-a1e6-0acee7381b0d,David Johnson,SS,RF,Detroit Bears 2,22
638d9406-ce4a-4203-8169-38cf387e3445,John King,LF,CF,Detroit Bears 2,34
63452e50-c8e5-442f-8b17-468a179a06f5,Daniel Garcia,CF,3B,Detroit Bears 2,24
17629db3-d3b2-438f-a9ee-506040485a42,Matthew Foster,RF,2B,Detroit Bears 2,35
3ce94832-bce6-4c36-8fee-7837e36a7d35,Anthony Walker,DH,SP,Detroit Bears 2,25
